TITLE	ACcitrico
DATA TYPE	INFRARED SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	24/11/05
TIME	11:57:49
SPECTROMETER/DATA SYSTEM	
LOCALE	3082
RESOLUTION	
DELTAX	0,964233
XUNITS	1/CM
YUNITS	TRANSMITTANCE
FIRSTX	  399,1927
LASTX	 4000,6047
NPOINTS	    3736
FIRSTY	    83,31934
MAXY	   103,34169
MINY	    69,06387
XYDATA
2898,4858	97,02
2899,4500	96,9924
2900,4143	96,9654
2901,3784	96,9487
2902,3428	96,9488
2903,3069	96,9653
2904,2712	96,9914
2905,2354	97,0179
2906,1997	97,0381
2907,1638	97,0501
2908,1282	97,0567
2909,0923	97,0619
2910,0566	97,0681
2911,0208	97,076
2911,9851	97,0852
2912,9492	97,0958
2913,9136	97,1086
2914,8777	97,1249
2915,8420	97,1449
2916,8062	97,168
2917,7705	97,1926
2918,7346	97,2169
2919,6990	97,2391
2920,6631	97,2571
2921,6274	97,2691
2922,5916	97,2744
2923,5559	97,2738
2924,5200	97,2697
2925,4844	97,2656
2926,4485	97,2637
2927,4128	97,2647
2928,3770	97,2671
2929,3413	97,2677
2930,3054	97,2632
2931,2698	97,2518
2932,2339	97,2336
2933,1982	97,2116
2934,1624	97,1899
2935,1267	97,1723
2936,0908	97,16
2937,0552	97,1507
2938,0193	97,1393
2938,9836	97,1208
2939,9478	97,0924
2940,9121	97,0556
2941,8762	97,0154
2942,8406	96,9781
2943,8047	96,9487
2944,7690	96,9287
2945,7332	96,9164
2946,6975	96,9077
2947,6616	96,8983
2948,6260	96,886
2949,5901	96,8709
2950,5544	96,8548
2951,5186	96,8398
2952,4829	96,8271
2953,4470	96,8174
2954,4114	96,8112
2955,3755	96,8097
2956,3398	96,8145
2957,3040	96,8258
2958,2683	96,8412
2959,2324	96,8558
2960,1968	96,8646
2961,1609	96,8655
2962,1252	96,8614
2963,0894	96,8588
2964,0537	96,865
2965,0178	96,8837
2965,9822	96,9126
2966,9463	96,9444
2967,9106	96,9701
2968,8748	96,9829
2969,8391	96,9803
2970,8032	96,9638
2971,7676	96,9357
2972,7317	96,8971
2973,6960	96,8468
2974,6602	96,7835
2975,6245	96,7093
2976,5886	96,6322
2977,5530	96,5656
2978,5171	96,524
2979,4814	96,5163
2980,4456	96,5417
2981,4099	96,5897
2982,3740	96,6444
2983,3384	96,6908
2984,3025	96,7185
2985,2668	96,7227
2986,2310	96,7023
2987,1953	96,6584
2988,1594	96,5951
2989,1238	96,5207
2990,0879	96,4479
2991,0522	96,3909
2992,0164	96,3613
2992,9807	96,3631
2993,9448	96,392
2994,9092	96,4373
2995,8733	96,486
2996,8376	96,5267
2997,8018	96,5519
2998,7661	96,5586
2999,7302	96,5483
3000,6946	96,5267
3001,6587	96,5031
3002,6230	96,4869
3003,5872	96,4845
3004,5515	96,4948
3005,5156	96,5094
3006,4800	96,5161
3007,4441	96,5052
3008,4084	96,4742
3009,3726	96,4291
3010,3369	96,3811
3011,3010	96,3411
3012,2654	96,315
3013,2295	96,3016
3014,1938	96,2945
3015,1580	96,2869
3016,1223	96,2747
3017,0864	96,2591
3018,0508	96,244
3019,0149	96,2337
3019,9792	96,2295
3020,9434	96,2289
3021,9077	96,227
3022,8718	96,2205
3023,8362	96,2094
3024,8003	96,1982
3025,7646	96,192
3026,7288	96,1933
3027,6931	96,1995
3028,6572	96,2044
3029,6216	96,2013
3030,5857	96,1879
3031,5500	96,1675
3032,5142	96,1479
3033,4785	96,1361
3034,4426	96,1344
3035,4070	96,1397
3036,3711	96,1457
3037,3354	96,1474
3038,2996	96,1437
3039,2639	96,1373
3040,2280	96,1325
3041,1924	96,131
3042,1565	96,131
3043,1208	96,1288
3044,0850	96,1225
3045,0493	96,1144
3046,0134	96,1107
3046,9778	96,1172
3047,9419	96,1344
3048,9063	96,1554
3049,8704	96,1688
3050,8347	96,1651
3051,7988	96,1422
3052,7632	96,1064
3053,7273	96,0685
3054,6917	96,0386
3055,6558	96,0211
3056,6201	96,0139
3057,5842	96,0111
3058,5486	96,007
3059,5127	95,9988
3060,4771	95,987
3061,4412	95,9739
3062,4055	95,9627
3063,3696	95,9553
3064,3340	95,9519
3065,2981	95,9502
3066,2625	95,9459
3067,2266	95,9345
3068,1909	95,9136
3069,1550	95,885
3070,1194	95,8538
3071,0835	95,826
3072,0479	95,8048
3073,0120	95,7894
3073,9763	95,7759
3074,9404	95,7605
3075,9048	95,742
3076,8689	95,722
3077,8333	95,7026
3078,7974	95,6846
3079,7617	95,6674
3080,7258	95,6505
3081,6902	95,6356
3082,6543	95,6263
3083,6187	95,6258
3084,5828	95,6344
3085,5471	95,648
3086,5112	95,6602
3087,4756	95,6652
3088,4397	95,6598
3089,4041	95,6445
3090,3682	95,6219
3091,3325	95,5964
3092,2966	95,5731
3093,2610	95,5571
3094,2251	95,5518
3095,1895	95,5565
3096,1536	95,5647
3097,1179	95,5671
3098,0820	95,5559
3099,0464	95,5302
3100,0105	95,4974
3100,9749	95,4696
3101,9390	95,4565
3102,9033	95,4593
3103,8674	95,47
3104,8318	95,4764
3105,7959	95,4692
3106,7603	95,4467
3107,7244	95,4151
3108,6887	95,3839
3109,6528	95,3597
3110,6172	95,3437
3111,5813	95,3328
3112,5457	95,3226
3113,5098	95,3107
3114,4741	95,2967
3115,4382	95,2808
3116,4026	95,2629
3117,3667	95,2426
3118,3311	95,2208
3119,2952	95,1997
3120,2595	95,1821
3121,2236	95,1686
3122,1880	95,1575
3123,1521	95,1464
3124,1165	95,1348
3125,0806	95,1248
3126,0449	95,1194
3127,0090	95,1186
3127,9734	95,118
3128,9375	95,1106
3129,9019	95,0913
3130,8660	95,0598
3131,8303	95,0202
3132,7944	94,977
3133,7588	94,9317
3134,7229	94,8831
3135,6873	94,8309
3136,6514	94,7793
3137,6157	94,7364
3138,5798	94,7093
3139,5442	94,6989
3140,5083	94,6981
3141,4727	94,6955
3142,4368	94,6816
3143,4011	94,6533
3144,3652	94,6134
3145,3296	94,5669
3146,2937	94,5166
3147,2581	94,4628
3148,2222	94,4053
3149,1865	94,3459
3150,1506	94,2889
3151,1150	94,239
3152,0791	94,1989
3153,0435	94,1681
3154,0076	94,1428
3154,9719	94,1182
3155,9360	94,0893
3156,9004	94,0522
3157,8645	94,0049
3158,8289	93,9479
3159,7930	93,8842
3160,7573	93,8178
3161,7214	93,7525
3162,6858	93,6905
3163,6499	93,6323
3164,6143	93,5786
3165,5784	93,5306
3166,5427	93,4899
3167,5068	93,4561
3168,4712	93,4264
3169,4353	93,4038
3170,3997	93,3673
3171,3638	93,3236
3172,3281	93,2738
3173,2922	93,2208
3174,2566	93,1658
3175,2207	93,1089
3176,1851	93,0502
3177,1492	92,9921
3178,1135	92,9392
3179,0776	92,8958
3180,0420	92,8616
3181,0061	92,8313
3181,9705	92,7972
3182,9346	92,7544
3183,8989	92,7045
3184,8630	92,6554
3185,8274	92,6163
3186,7915	92,5916
3187,7559	92,5781
3188,7200	92,5674
3189,6843	92,5518
3190,6484	92,5286
3191,6128	92,5004
3192,5769	92,4717
3193,5413	92,4447
3194,5054	92,4179
3195,4697	92,3884
3196,4338	92,356
3197,3982	92,3245
3198,3623	92,2998
3199,3267	92,2855
3200,2908	92,2804
3201,2551	92,2795
3202,2192	92,2774
3203,1836	92,2721
3204,1477	92,2647
3205,1121	92,2572
3206,0762	92,2496
3207,0405	92,2392
3208,0046	92,2224
3208,9690	92,1977
3209,9331	92,1676
3210,8975	92,1384
3211,8616	92,1171
3212,8259	92,1091
3213,7900	92,1144
3214,7544	92,1278
3215,7185	92,1401
3216,6829	92,1423
3217,6470	92,1307
3218,6113	92,1091
3219,5754	92,0874
3220,5398	92,0756
3221,5039	92,0767
3222,4683	92,0852
3223,4324	92,0909
3224,3967	92,0871
3225,3608	92,0761
3226,3252	92,068
3227,2893	92,0727
3228,2537	92,0915
3229,2178	92,1145
3230,1821	92,1271
3231,1462	92,1202
3232,1106	92,0975
3233,0747	92,073
3234,0391	92,0614
3235,0032	92,0676
3235,9675	92,0835
3236,9316	92,0939
3237,8960	92,0873
3238,8601	92,0634
3239,8245	92,0321
3240,7886	92,0061
3241,7529	91,9919
3242,7170	91,9863
3243,6814	91,9799
3244,6455	91,9638
3245,6099	91,9364
3246,5740	91,9034
3247,5383	91,8738
3248,5024	91,8545
3249,4668	91,8467
3250,4309	91,8464
3251,3953	91,8465
3252,3594	91,8387
3253,3237	91,8161
3254,2878	91,7747
3255,2522	91,715
3256,2163	91,6429
3257,1807	91,5676
3258,1448	91,4984
3259,1091	91,4404
3260,0732	91,3932
3261,0376	91,351
3262,0017	91,306
3262,9661	91,2523
3263,9302	91,1878
3264,8945	91,1136
3265,8586	91,0324
3266,8230	90,9468
3267,7871	90,8587
3268,7515	90,7687
3269,7156	90,6767
3270,6799	90,5819
3271,6440	90,4832
3272,6084	90,3795
3273,5725	90,2717
3274,5369	90,163
3275,5010	90,0592
3276,4653	89,9672
3277,4294	89,8921
3278,3938	89,8358
3279,3579	89,7952
3280,3223	89,764
3281,2864	89,7355
3282,2507	89,7066
3283,2148	89,682
3284,1792	89,6735
3285,1433	89,6958
3286,1077	89,7594
3287,0718	89,865
3288,0361	90,0025
3289,0002	90,1557
3289,9646	90,3099
3290,9287	90,4592
3291,8931	90,6079
3292,8572	90,7668
3293,8215	90,9467
3294,7856	91,1539
3295,7500	91,3894
3296,7141	91,6498
3297,6785	91,9296
3298,6426	92,2205
3299,6069	92,5113
3300,5710	92,7896
3301,5354	93,0445
3302,4995	93,2728
3303,4639	93,4809
3304,4280	93,6841
3305,3923	93,8996
3306,3564	94,1392
3307,3208	94,4025
3308,2849	94,6769
3309,2493	94,9421
3310,2134	95,1794
3311,1777	95,3782
3312,1418	95,54
3313,1062	95,6748
3314,0703	95,7963
3315,0347	95,9165
3315,9988	96,0422
3316,9631	96,1753
3317,9272	96,3141
3318,8916	96,4553
3319,8557	96,595
3320,8201	96,7287
3321,7842	96,8516
3322,7485	96,9598
3323,7126	97,0522
3324,6770	97,1317
3325,6411	97,2045
3326,6055	97,2771
3327,5696	97,3533
3328,5339	97,4332
3329,4980	97,515
3330,4624	97,5978
3331,4265	97,6836
3332,3909	97,7761
3333,3550	97,8769
3334,3193	97,9827
3335,2834	98,085
3336,2478	98,1741
3337,2119	98,2444
3338,1763	98,2974
3339,1404	98,3405
3340,1047	98,3818
3341,0688	98,4262
3342,0332	98,4738
3342,9973	98,5216
3343,9617	98,5671
3344,9258	98,6099
3345,8901	98,6506
3346,8542	98,6888
3347,8186	98,7223
3348,7827	98,7483
3349,7471	98,7667
3350,7112	98,7826
3351,6755	98,8056
3352,6396	98,8454
3353,6040	98,906
3354,5681	98,983
3355,5325	99,064
3356,4966	99,1345
3357,4609	99,1843
3358,4250	99,2124
3359,3894	99,2264
3360,3535	99,2395
3361,3179	99,2638
3362,2820	99,3066
3363,2463	99,3674
3364,2104	99,4397
3365,1748	99,5132
3366,1389	99,5785
3367,1033	99,6297
3368,0674	99,6661
3369,0317	99,6909
3369,9958	99,7099
3370,9602	99,7287
3371,9243	99,752
3372,8887	99,7828
3373,8528	99,8221
3374,8171	99,869
3375,7813	99,9206
3376,7456	99,9722
3377,7097	100,018
3378,6741	100,055
3379,6382	100,079
3380,6025	100,091
3381,5667	100,096
3382,5310	100,099
3383,4951	100,111
3384,4595	100,14
3385,4236	100,191
3386,3879	100,263
3387,3521	100,347
3388,3164	100,432
3389,2805	100,505
3390,2449	100,56
3391,2090	100,597
3392,1733	100,623
3393,1375	100,645
3394,1018	100,671
3395,0659	100,699
3396,0303	100,723
3396,9944	100,736
3397,9587	100,735
3398,9229	100,724
3399,8872	100,711
3400,8513	100,705
3401,8157	100,713
3402,7798	100,731
3403,7441	100,756
3404,7083	100,78
3405,6726	100,803
3406,6367	100,824
3407,6011	100,845
3408,5652	100,865
3409,5295	100,878
3410,4937	100,882
3411,4580	100,875
3412,4221	100,862
3413,3865	100,849
3414,3506	100,841
3415,3149	100,836
3416,2791	100,829
3417,2434	100,818
3418,2075	100,803
3419,1719	100,789
3420,1360	100,782
3421,1003	100,783
3422,0645	100,787
3423,0288	100,789
3423,9929	100,787
3424,9573	100,784
3425,9214	100,782
3426,8857	100,783
3427,8499	100,783
3428,8142	100,776
3429,7783	100,756
3430,7427	100,721
3431,7068	100,67
3432,6711	100,61
3433,6353	100,548
3434,5996	100,495
3435,5637	100,459
3436,5281	100,44
3437,4922	100,432
3438,4565	100,421
3439,4207	100,397
3440,3850	100,355
3441,3491	100,301
3442,3135	100,25
3443,2776	100,211
3444,2419	100,186
3445,2061	100,17
3446,1704	100,155
3447,1345	100,135
3448,0989	100,113
3449,0630	100,092
3450,0273	100,076
3450,9915	100,065
3451,9558	100,062
3452,9199	100,073
3453,8843	100,105
3454,8484	100,16
3455,8127	100,231
3456,7769	100,302
3457,7412	100,354
3458,7053	100,378
3459,6697	100,375
3460,6338	100,36
3461,5981	100,349
3462,5623	100,354
3463,5266	100,372
3464,4907	100,39
3465,4551	100,39
3466,4192	100,362
3467,3835	100,305
3468,3477	100,228
3469,3120	100,141
3470,2761	100,053
3471,2405	99,9632
3472,2046	99,8676
3473,1689	99,7595
3474,1331	99,6353
3475,0974	99,4956
3476,0615	99,3425
3477,0259	99,1749
3477,9900	98,9857
3478,9543	98,7638
3479,9185	98,4997
3480,8828	98,1924
3481,8469	97,8502
3482,8113	97,4828
3483,7754	97,0903
3484,7397	96,6597
3485,7039	96,1729
3486,6682	95,6217
3487,6323	95,0226
3488,5967	94,4187
3489,5608	93,8661
3490,5251	93,4144
3491,4893	93,0974
3492,4536	92,9385
3493,4177	92,9613
3494,3821	93,1882
3495,3462	93,6248
3496,3105	94,2429
3497,2747	94,984
3498,2390	95,7824
3499,2031	96,5897
3500,1675	97,3794
3501,1316	98,1347
3502,0959	98,8324
3503,0601	99,4405
3504,0244	99,9353
3504,9885	100,319
3505,9529	100,619
3506,9170	100,87
3507,8813	101,101
3508,8455	101,325
3509,8098	101,541
3510,7739	101,736
3511,7383	101,9
3512,7024	102,033
3513,6667	102,138
3514,6309	102,223
3515,5952	102,293
3516,5593	102,35
3517,5237	102,395
3518,4878	102,427
3519,4521	102,446
3520,4163	102,455
3521,3806	102,457
3522,3447	102,46
3523,3091	102,469
3524,2732	102,488
3525,2375	102,515
3526,2017	102,545
3527,1660	102,576
3528,1301	102,607
3529,0945	102,638
3530,0586	102,666
3531,0229	102,687
3531,9871	102,698
3532,9514	102,7
3533,9155	102,698
3534,8799	102,701
3535,8440	102,713
3536,8083	102,734
3537,7725	102,757
3538,7368	102,774
3539,7009	102,782
3540,6653	102,781
3541,6294	102,775
3542,5938	102,769
3543,5579	102,767
3544,5222	102,775
3545,4863	102,795
3546,4507	102,824
3547,4148	102,852
3548,3792	102,868
3549,3433	102,867
3550,3076	102,846
3551,2717	102,813
3552,2361	102,783
3553,2002	102,771
3554,1646	102,785
3555,1287	102,821
3556,0930	102,87
3557,0571	102,92
3558,0215	102,964
3558,9856	102,998
3559,9500	103,022
3560,9141	103,038
3561,8784	103,048
3562,8425	103,052
3563,8069	103,045
3564,7710	103,024
3565,7354	102,994
3566,6995	102,974
3567,6638	102,972
3568,6279	102,979
3569,5923	102,983
3570,5564	102,98
3571,5208	102,972
3572,4849	102,963
3573,4492	102,954
3574,4133	102,945
3575,3777	102,934
3576,3418	102,921
3577,3062	102,909
3578,2703	102,902
3579,2346	102,903
3580,1987	102,91
3581,1631	102,919
3582,1272	102,925
3583,0916	102,929
3584,0557	102,938
3585,0200	102,963
3585,9841	103,018
3586,9485	103,095
3587,9126	103,163
3588,8770	103,184
3589,8411	103,154
3590,8054	103,096
3591,7695	103,037
3592,7339	103,002
3593,6980	103,003
3594,6624	103,038
3595,6265	103,082
3596,5908	103,104
3597,5549	103,087
3598,5193	103,035
3599,4834	102,974
3600,4478	102,935
3601,4119	102,937
3602,3762	102,976
3603,3403	103,032
3604,3047	103,081
3605,2688	103,105
3606,2332	103,098
3607,1973	103,069
3608,1616	103,04
3609,1257	103,033
3610,0901	103,056
3611,0542	103,102
3612,0186	103,162
3612,9827	103,223
3613,9470	103,271
3614,9111	103,29
3615,8755	103,268
3616,8396	103,203
3617,8040	103,112
3618,7681	103,031
3619,7324	102,994
3620,6965	103
3621,6609	103,026
3622,6250	103,051
3623,5894	103,07
3624,5535	103,085
3625,5178	103,098
3626,4819	103,098
3627,4463	103,074
3628,4104	103,025
3629,3748	102,968
3630,3389	102,918
3631,3032	102,887
3632,2673	102,879
3633,2317	102,891
3634,1958	102,909
3635,1602	102,919
3636,1243	102,915
3637,0886	102,906
3638,0527	102,909
3639,0171	102,939
3639,9812	102,997
3640,9456	103,069
3641,9097	103,137
3642,8740	103,184
3643,8381	103,203
3644,8025	103,196
3645,7666	103,161
3646,7310	103,102
3647,6951	103,049
3648,6594	103,059
3649,6235	103,128
3650,5879	103,175
3651,5520	103,165
3652,5164	103,116
3653,4805	103,059
3654,4448	103,012
3655,4089	102,988
3656,3733	102,991
3657,3374	103,011
3658,3018	103,033
3659,2659	103,047
3660,2302	103,054
3661,1943	103,059
3662,1587	103,066
3663,1228	103,075
3664,0872	103,085
3665,0513	103,096
3666,0156	103,108
3666,9797	103,123
3667,9441	103,146
3668,9082	103,189
3669,8726	103,251
3670,8367	103,311
3671,8010	103,342
3672,7651	103,324
3673,7295	103,243
3674,6936	103,103
3675,6580	102,944
3676,6221	102,828
3677,5864	102,782
3678,5505	102,793
3679,5149	102,843
3680,4790	102,92
3681,4434	103,008
3682,4075	103,094
3683,3718	103,165
3684,3359	103,215
3685,3003	103,238
3686,2644	103,227
3687,2288	103,177
3688,1929	103,1
3689,1572	103,038
3690,1213	103,023
3691,0857	103,039
3692,0498	103,055
3693,0142	103,055
3693,9783	103,037
3694,9426	103,007
3695,9067	102,972
3696,8711	102,943
3697,8352	102,927
3698,7996	102,926
3699,7637	102,936
3700,7280	102,947
3701,6921	102,947
3702,6565	102,931
3703,6206	102,901
3704,5850	102,868
3705,5491	102,841
3706,5134	102,826
3707,4775	102,823
3708,4419	102,828
3709,4060	102,836
3710,3704	102,85
3711,3345	102,868
3712,2988	102,88
3713,2629	102,881
3714,2273	102,878
3715,1914	102,883
3716,1558	102,902
3717,1199	102,933
3718,0842	102,969
3719,0483	102,998
3720,0127	103,011
3720,9768	103,002
3721,9412	102,971
3722,9053	102,923
3723,8696	102,866
3724,8337	102,818
3725,7981	102,798
3726,7622	102,815
3727,7266	102,869
3728,6907	102,949
3729,6550	103,037
3730,6191	103,109
3731,5835	103,14
3732,5476	103,113
3733,5120	103,038
3734,4761	102,969
3735,4404	102,951
3736,4045	102,965
3737,3689	102,963
3738,3330	102,931
3739,2974	102,882
3740,2615	102,835
3741,2258	102,806
3742,1899	102,804
3743,1543	102,84
3744,1184	102,911
3745,0828	102,99
3746,0469	103,037
3747,0112	103,04
3747,9753	103,01
3748,9397	102,969
3749,9038	102,952
3750,8682	102,985
3751,8323	103,044
3752,7966	103,081
3753,7607	103,08
3754,7251	103,05
3755,6892	103,004
3756,6536	102,949
3757,6177	102,892
3758,5820	102,85
3759,5461	102,832
3760,5105	102,835
3761,4746	102,849
3762,4390	102,863
3763,4031	102,873
3764,3674	102,877
3765,3315	102,875
3766,2959	102,869
3767,2600	102,856
3768,2244	102,837
3769,1885	102,815
3770,1528	102,797
3771,1169	102,791
3772,0813	102,796
3773,0454	102,806
3774,0098	102,817
3774,9739	102,824
3775,9382	102,822
3776,9023	102,812
3777,8667	102,799
3778,8308	102,789
3779,7952	102,781
3780,7593	102,773
3781,7236	102,763
3782,6877	102,751
3783,6521	102,744
3784,6162	102,743
3785,5806	102,751
3786,5447	102,766
3787,5090	102,784
3788,4731	102,807
3789,4375	102,831
3790,4016	102,853
3791,3660	102,868
3792,3301	102,872
3793,2944	102,864
3794,2585	102,856
3795,2229	102,858
3796,1870	102,881
3797,1514	102,917
3798,1155	102,946
3799,0798	102,943
3800,0439	102,899
3801,0083	102,837
3801,9724	102,798
3802,9368	102,804
3803,9009	102,849
3804,8652	102,913
3805,8293	102,973
3806,7937	103,01
3807,7578	103,013
3808,7222	102,989
3809,6863	102,954
3810,6506	102,926
3811,6147	102,914
3812,5791	102,921
3813,5432	102,941
3814,5076	102,964
3815,4717	102,983
3816,4360	102,99
3817,4001	102,981
3818,3645	102,958
3819,3286	102,931
3820,2930	102,914
3821,2571	102,914
3822,2214	102,922
3823,1855	102,924
3824,1499	102,916
3825,1140	102,903
3826,0784	102,888
3827,0425	102,875
3828,0068	102,865
3828,9709	102,858
3829,9353	102,858
3830,8994	102,868
3831,8638	102,889
3832,8279	102,918
3833,7922	102,945
3834,7563	102,955
3835,7207	102,936
3836,6848	102,883
3837,6492	102,812
3838,6133	102,752
3839,5776	102,724
3840,5417	102,729
3841,5061	102,753
3842,4702	102,785
3843,4346	102,815
3844,3987	102,838
3845,3630	102,852
3846,3271	102,86
3847,2915	102,869
3848,2556	102,886
3849,2200	102,912
3850,1841	102,937
3851,1484	102,949
3852,1125	102,944
3853,0769	102,953
3854,0410	102,986
3855,0054	103,012
3855,9697	103,012
3856,9338	102,995
3857,8982	102,972
3858,8623	102,945
3859,8267	102,908
3860,7908	102,855
3861,7551	102,79
3862,7192	102,731
3863,6836	102,702
3864,6477	102,71
3865,6121	102,748
3866,5762	102,799
3867,5405	102,85
3868,5046	102,891
3869,4690	102,91
3870,4331	102,898
3871,3975	102,859
3872,3616	102,809
3873,3259	102,768
3874,2900	102,747
3875,2544	102,748
3876,2185	102,768
3877,1829	102,797
3878,1470	102,825
3879,1113	102,841
3880,0754	102,843
3881,0398	102,839
3882,0039	102,838
3882,9683	102,85
3883,9324	102,872
3884,8967	102,893
3885,8608	102,901
3886,8252	102,891
3887,7893	102,867
3888,7537	102,837
3889,7178	102,812
3890,6821	102,798
3891,6462	102,8
3892,6106	102,811
3893,5747	102,823
3894,5391	102,834
3895,5032	102,844
3896,4675	102,858
3897,4316	102,874
3898,3960	102,887
3899,3601	102,894
3900,3245	102,892
3901,2886	102,88
3902,2529	102,862
3903,2170	102,848
3904,1814	102,847
3905,1455	102,858
3906,1099	102,875
3907,0740	102,89
3908,0383	102,895
3909,0024	102,885
3909,9668	102,859
3910,9309	102,82
3911,8953	102,775
3912,8594	102,736
3913,8237	102,712
3914,7878	102,711
3915,7522	102,734
3916,7163	102,776
3917,6807	102,821
3918,6448	102,85
3919,6091	102,853
3920,5732	102,833
3921,5376	102,803
3922,5017	102,777
3923,4661	102,768
3924,4302	102,777
3925,3945	102,795
3926,3586	102,809
3927,3230	102,811
3928,2871	102,804
3929,2515	102,793
3930,2156	102,784
3931,1799	102,785
3932,1440	102,795
3933,1084	102,812
3934,0725	102,83
3935,0369	102,845
3936,0010	102,858
3936,9653	102,868
3937,9294	102,872
3938,8938	102,87
3939,8579	102,859
3940,8223	102,84
3941,7864	102,815
3942,7507	102,787
3943,7148	102,761
3944,6792	102,739
3945,6433	102,723
3946,6077	102,713
3947,5718	102,712
3948,5361	102,718
3949,5002	102,733
3950,4646	102,754
3951,4287	102,779
3952,3931	102,802
3953,3572	102,821
3954,3215	102,831
3955,2856	102,83
3956,2500	102,821
3957,2141	102,806
3958,1785	102,791
3959,1426	102,782
3960,1069	102,783
3961,0710	102,793
3962,0354	102,811
3962,9995	102,829
3963,9639	102,841
3964,9280	102,844
3965,8923	102,836
3966,8564	102,821
3967,8208	102,8
3968,7849	102,775
3969,7493	102,749
3970,7134	102,724
3971,6777	102,705
3972,6418	102,695
3973,6062	102,695
3974,5703	102,7
3975,5347	102,706
3976,4988	102,708
3977,4631	102,709
3978,4272	102,713
3979,3916	102,723
3980,3557	102,733
3981,3201	102,735
3982,2842	102,718
3983,2485	102,682
3984,2126	102,637
3985,1770	102,6
3986,1411	102,58
3987,1055	102,579
3988,0696	102,587
3989,0339	102,589
3989,9980	102,578
3990,9624	102,552
3991,9265	102,521
3992,8909	102,495
3993,8550	102,483
3994,8193	102,487
3995,7834	102,506
3996,7478	102,535
3997,7119	102,567
3998,6763	102,596
3999,6404	102,615
4000,6047	102,605

##### Extended Information
[Comments]
Sample name	ACcitrico
Comment
User
Division
Company	ICMAB

[Detailed Information]
Creation date	05/11/2024 11:57

Data array type	Linear data array
Horizontal axis	Wavenumber [cm-1]
Vertical axis	%T
Start	399,193 cm-1
End	4000,6 cm-1
Data interval	0,964233 cm-1
Data points	3736    

[Measurement Information]
Model Name	FT/IR-4700typeA
Serial Number	C033961788

Accessory	ATR-PRO-ONE
Accessory S/N	B102761809
Incident angle	45 deg

Measurement Date	05/11/2024 11:53

Light Source	Standard
Detector	TGS
Accumulation	32
Resolution	4 cm-1
Zero Filling	On
Apodization	Cosine
Gain	Auto (8)
Aperture	Auto (7.1 mm)
Scanning Speed	Auto (2 mm/sec)
Filter	Auto (30000 Hz)

